"TIME","CH1","CH2","CH3"
4.28e-02,-0.1,-0.02,-0.03
4.32e-02,-0.05,0,0.01
4.36e-02,-0.05,-0.01,-0.01
4.40e-02,-0.04,-0.01,0.01
4.44e-02,-0.09,-0.01,-0.03
4.48e-02,-0.06,0.01,-0.01
4.52e-02,-0.03,0.02,0.01
4.56e-02,-0.03,-0.01,-0.01
4.60e-02,-0.07,-0.03,-0.02
4.64e-02,-0.06,-0.02,-0.01
4.68e-02,0.02,0.01,0.01
4.72e-02,1.42109e-16,0.02,0.03
4.76e-02,-0.04,0.01,0
4.80e-02,-0.06,-0.02,-0.01
4.84e-02,-0.01,0.01,-0.01
4.88e-02,0.05,0.01,0.02
4.92e-02,0.04,0,0.01
4.96e-02,-0.03,0,-0.03
5.00e-02,0.02,0,-0.01
5.04e-02,0.07,0.01,0.01
5.08e-02,0.08,0,0
5.12e-02,0.02,0.02,-0.02
5.16e-02,0.04,-0.01,0.01
5.20e-02,0.06,-0.01,0.01
5.24e-02,0.05,0.03,0.02
5.28e-02,0.05,-0.01,-0.02
5.32e-02,0.03,-0.01,-0.02
5.36e-02,0.05,-0.01,-0.02
5.40e-02,0.07,0,0.01
5.44e-02,0.06,0,0.01
5.48e-02,0.02,-0.01,-0.04
5.52e-02,0.02,-0.01,-0.02
5.56e-02,0.02,0.01,0
5.60e-02,0.04,0.01,0
5.64e-02,-0.03,-0.02,0
5.68e-02,-0.03,-0.01,-0.02
5.72e-02,-0.03,-0.02,-0.03
5.76e-02,0.06,0.01,0.01
5.80e-02,-0.01,0,-0.01
5.84e-02,-0.04,-0.02,-0.02
5.88e-02,-0.08,-0.02,-0.02
5.92e-02,-0.03,0.01,0
5.96e-02,-0.04,0.02,-0.01
6.00e-02,-0.09,-0.01,-0.03
6.04e-02,-0.08,-0.02,-0.03
6.08e-02,-0.06,-0.01,-0.01
6.12e-02,-0.04,0.02,0.02
6.16e-02,-0.07,0,0
6.20e-02,-0.09,-0.03,-0.04
6.24e-02,-0.07,0.01,-0.02
6.28e-02,-0.01,0.01,0.02
6.32e-02,0.02,0.01,0.02
6.36e-02,-0.05,0,-0.01
6.40e-02,-0.05,-0.01,-0.02
6.44e-02,1.42109e-16,-0.02,-0.01
6.48e-02,1.42109e-16,0.02,0.03
6.52e-02,0.02,0.01,-0.01
6.56e-02,-0.02,-0.01,-0.01
6.60e-02,-0.01,-0.02,-0.01
6.64e-02,0.04,0.01,0.01
6.68e-02,0.1,0.03,0.03
6.72e-02,0.02,-0.01,-0.03
6.76e-02,0.03,0,-0.03
6.80e-02,0.09,0.01,0.01
6.84e-02,0.07,0.02,0.02
6.88e-02,0.03,0.02,0.02
6.92e-02,0.01,-0.03,-0.02
6.96e-02,0.05,0,0
7.00e-02,0.09,0.02,0.01
7.04e-02,0.05,-0.01,0.02
7.08e-02,0.02,-0.02,-0.03
7.12e-02,1.42109e-16,-0.02,-0.03
7.16e-02,0.07,0.01,0.01
7.20e-02,0.05,0.02,0.01
7.24e-02,1.42109e-16,-0.03,-0.01
7.28e-02,1.42109e-16,-0.01,-0.01
7.32e-02,1.42109e-16,-0.01,0.01
7.36e-02,1.42109e-16,0.03,0.03
7.40e-02,-0.01,0,0
7.44e-02,-0.05,-0.02,-0.03
7.48e-02,-0.07,-0.02,-0.04
7.52e-02,-0.05,0.02,0
7.56e-02,-0.01,0.01,0.01
7.60e-02,-0.09,-0.01,-0.02
7.64e-02,-0.06,-0.01,-0.02
7.68e-02,1.42109e-16,0.01,0
7.72e-02,-0.06,0.01,0
7.76e-02,-0.09,0,0
7.80e-02,-0.14,-0.02,-0.03
7.84e-02,-0.06,0,0
7.88e-02,-0.01,0.03,0.01
7.92e-02,-0.04,0.01,0.03
7.96e-02,-0.05,0.01,0
8.00e-02,-0.07,-0.03,-0.03
8.04e-02,-0.03,-0.02,-0.01
8.08e-02,-0.01,0.01,0.01
8.12e-02,-0.01,0.02,0.01
8.16e-02,-0.02,-0.03,-0.02
8.20e-02,0.02,0,0.01
8.24e-02,0.02,-0.01,0.02
8.28e-02,0.02,-0.02,0
8.32e-02,1.42109e-16,-0.01,-0.02
8.36e-02,0.03,-0.01,-0.01
8.40e-02,0.08,0,0.01
8.44e-02,0.08,0.02,0.03
8.48e-02,0.06,0.01,-0.01
8.52e-02,0.02,-0.01,-0.02
8.56e-02,0.06,0.01,-0.01
8.60e-02,0.08,0.03,0.02
8.64e-02,0.09,0.03,0.01
8.68e-02,0.02,-0.02,-0.01
8.72e-02,0.06,0.01,-0.01
8.76e-02,0.07,0.02,-0.01
8.80e-02,0.06,-0.01,0.01
8.84e-02,1.42109e-16,-0.01,-0.03
8.88e-02,-0.01,0,-0.03
8.92e-02,0.04,0.03,-0.01
8.96e-02,0.03,0.01,0.01
9.00e-02,1.42109e-16,-0.01,0
9.04e-02,-0.04,-0.01,-0.03
9.08e-02,-0.04,-0.01,-0.04
9.12e-02,1.42109e-16,0.02,0.02
9.16e-02,-0.05,-0.01,0.01
9.20e-02,-0.08,-0.03,-0.04
9.24e-02,-0.07,0,-0.02
9.28e-02,-0.04,-0.02,0.02
9.32e-02,-0.02,0.01,0.03
9.36e-02,-0.09,-0.04,-0.01
9.40e-02,-0.1,-0.02,-0.03
9.44e-02,-0.06,-0.02,-0.02
9.48e-02,-0.03,0.01,0.02
9.52e-02,-0.05,0.01,0
9.56e-02,-0.09,-0.01,-0.02
9.60e-02,-0.08,0.01,-0.01
9.64e-02,-0.03,0.03,0.01
9.68e-02,-0.01,-0.01,0
9.72e-02,-0.04,-0.01,-0.01
9.76e-02,-0.03,-0.04,-0.03
9.80e-02,-0.01,0.01,-0.01
9.84e-02,0.03,0.03,0.01
9.88e-02,1.42109e-16,0,0
9.92e-02,-0.02,-0.01,-0.01
9.96e-02,0.01,0.01,0
1.00e-01,0.1,0.01,0.03
1.004e-01,0.06,0.02,0.02
1.008e-01,0.05,-0.01,-0.03
1.012e-01,0.02,-0.01,-0.02
1.016e-01,0.06,0.01,0
1.020e-01,0.07,0.04,0.01
1.024e-01,0.06,-0.01,0.01
1.028e-01,0.02,-0.01,-0.02
1.032e-01,0.06,0.01,-0.01
1.036e-01,0.1,0.03,0.01
1.040e-01,0.06,0.02,0.01
1.044e-01,0.02,-0.02,-0.03
1.048e-01,0.02,0,0
1.052e-01,0.06,0.02,0.01
1.056e-01,0.05,0,0.01
1.060e-01,0.02,0.01,-0.01
1.064e-01,-0.03,-0.02,-0.03
1.068e-01,-0.02,-0.01,-0.01
1.072e-01,0.01,0.01,0
1.076e-01,-0.03,-0.02,-0.02
1.080e-01,-0.03,-0.01,0.01
1.084e-01,-0.08,-0.01,-0.02
1.088e-01,-0.03,0.01,-0.01
1.092e-01,-0.02,0,-0.01
1.096e-01,-0.09,-0.03,-0.01
1.100e-01,-0.11,-0.02,-0.03
1.104e-01,-0.05,0,-0.01
1.108e-01,-0.04,0.02,0.03
1.112e-01,-0.06,0,0.01
1.116e-01,-0.11,0.01,-0.03
1.120e-01,-0.08,0,-0.01
1.124e-01,-0.02,0.02,0.01
1.128e-01,-0.01,0.01,0.01
1.132e-01,-0.05,-0.01,-0.02
1.136e-01,-0.06,0.01,-0.01
1.140e-01,-0.01,0.02,0.01
1.144e-01,0.01,0.01,-0.01
1.148e-01,-0.03,0.01,0
1.152e-01,-0.03,-0.01,-0.03
1.156e-01,1.42109e-16,-0.01,0
1.160e-01,0.06,0.01,0.02
1.164e-01,0.06,0.03,0
1.168e-01,0.01,0.01,-0.01
1.172e-01,0.03,-0.01,-0.03
1.176e-01,0.05,0.02,0.01
1.180e-01,0.06,0.05,0.01
1.184e-01,0.06,0.02,0
1.188e-01,0.02,-0.03,-0.03
1.192e-01,0.06,0.02,0.01
1.196e-01,0.07,0,0.01
1.200e-01,0.06,0.01,0
1.204e-01,0.02,-0.02,-0.03
1.208e-01,0.01,-0.01,-0.01
1.212e-01,0.06,0,-0.01
1.216e-01,0.05,0.03,0.01
1.220e-01,0.01,-0.01,0
1.224e-01,0.02,0.01,-0.01
1.228e-01,0.03,-0.01,0.01
1.232e-01,0.03,0,0.01
1.236e-01,-0.01,0.02,-0.02
1.240e-01,-0.04,-0.01,-0.01
1.244e-01,-0.01,0.02,0
1.248e-01,-0.03,0.01,0.01
1.252e-01,-0.03,0.04,0.01
1.256e-01,-0.07,-0.01,-0.02
1.260e-01,-0.09,-0.02,-0.02
1.264e-01,-0.04,0.01,0
1.268e-01,-0.04,0.01,0.03
1.272e-01,-0.03,0.01,0
1.276e-01,-0.1,-0.02,-0.03
1.280e-01,-0.07,0,0.01
1.284e-01,-0.01,0.02,0.01
1.288e-01,-0.06,-0.02,-0.03
1.292e-01,-0.06,0.01,-0.02
1.296e-01,-0.04,0,0
1.300e-01,-0.01,0.01,0.01
1.304e-01,-0.01,0.03,0
1.308e-01,-0.02,-0.01,-0.01
1.312e-01,-0.05,0.01,-0.01
1.316e-01,-0.02,0.01,-0.01
1.320e-01,0.02,0.02,0.01
1.324e-01,0.02,-0.02,0.01
1.328e-01,-0.03,-0.02,-0.03
1.332e-01,0.03,0,0
1.336e-01,0.06,0.03,0.01
1.340e-01,0.06,0,-0.01
1.344e-01,0.03,-0.02,0
1.348e-01,0.03,0,-0.02
1.352e-01,0.04,0.01,0.01
1.356e-01,0.07,0.01,0.01
1.360e-01,0.07,0.02,0
1.364e-01,0.04,0,-0.03
1.368e-01,0.03,-0.02,-0.03
1.372e-01,0.09,0.01,0.02
1.376e-01,0.03,0.01,0
1.380e-01,0.06,0.02,-0.01
1.384e-01,0.01,-0.01,-0.02
1.388e-01,0.04,0.01,0.01
1.392e-01,0.03,0,0.02
1.396e-01,1.42109e-16,-0.01,-0.03
1.400e-01,-0.02,-0.01,-0.01
1.404e-01,-0.01,0.02,-0.01
1.408e-01,0.07,0.04,0.03
1.412e-01,-0.01,-0.03,0
1.416e-01,-0.07,-0.03,-0.02
1.420e-01,-0.05,-0.02,-0.04
1.424e-01,-0.03,0.02,0.01
1.428e-01,-0.04,0,0
1.432e-01,-0.05,0,0.01
1.436e-01,-0.08,-0.04,-0.04
1.440e-01,-0.05,-0.01,0
1.444e-01,-0.03,0.02,-0.01
1.448e-01,-0.06,0,-0.01
1.452e-01,-0.1,-0.01,-0.03
1.456e-01,-0.06,-0.01,0
1.460e-01,-0.02,0.01,0.01
1.464e-01,-0.01,0.01,0
1.468e-01,-0.04,0,-0.01
1.472e-01,-0.05,0,-0.02
1.476e-01,-0.01,0.03,0
1.480e-01,-0.02,0.01,0.02
1.484e-01,0.02,0.01,0.03
1.488e-01,-0.04,0.01,-0.02
1.492e-01,0.01,0.02,0
1.496e-01,0.02,0.01,0.01
1.500e-01,0.02,0,0
1.504e-01,-0.01,-0.01,-0.01
1.508e-01,0.02,0,-0.01
1.512e-01,0.08,0.01,0.01
1.516e-01,0.07,0.03,0.01
1.520e-01,0.06,-0.02,-0.01
1.524e-01,0.06,-0.01,0
1.528e-01,0.06,-0.02,0.01
1.532e-01,0.1,0.01,0.01
1.536e-01,0.06,0.01,0
1.540e-01,0.05,0,-0.02
1.544e-01,0.04,0,-0.01
1.548e-01,0.06,0,0.01
1.552e-01,0.03,0.02,0
1.556e-01,1.42109e-16,-0.01,-0.02
1.560e-01,-0.02,-0.01,-0.03
1.564e-01,-0.01,-0.01,0.01
1.568e-01,0.06,0,0.03
1.572e-01,1.42109e-16,-0.01,0.01
1.576e-01,-0.07,-0.03,-0.03
1.580e-01,-0.06,-0.01,-0.01
1.584e-01,-0.01,-0.01,0
1.588e-01,-0.04,0.01,-0.01
1.592e-01,-0.07,-0.01,-0.02
1.596e-01,-0.06,-0.02,-0.01
1.600e-01,-0.02,0.02,0
1.604e-01,-0.03,0,0.01
1.608e-01,-0.06,-0.01,-0.02
1.612e-01,-0.11,-0.04,-0.03
1.616e-01,-0.06,0.02,-0.01
1.620e-01,-0.01,0.02,0.02
1.624e-01,-0.02,0.01,0.01
1.628e-01,-0.05,0,0
1.632e-01,-0.07,-0.02,-0.03
1.636e-01,-0.01,0.01,-0.01
1.640e-01,0.01,0.01,0.01
1.644e-01,-0.04,0,-0.04
1.648e-01,-0.04,-0.02,-0.01
1.652e-01,0.03,0.01,0.01
1.656e-01,0.06,0.02,0.02
1.660e-01,0.02,0,0.02
1.664e-01,1.42109e-16,0.01,-0.01
1.668e-01,0.02,0.01,0
1.672e-01,0.07,0.02,0.02
1.676e-01,0.06,0.02,0.01
1.680e-01,0.06,-0.01,-0.01
1.684e-01,0.02,-0.04,-0.03
1.688e-01,0.08,0.03,0.02
1.692e-01,0.08,0.02,0.02
1.696e-01,0.06,0.02,0
1.700e-01,0.01,0.01,-0.02
1.704e-01,0.02,-0.01,-0.01
1.708e-01,0.06,0.01,0.02
1.712e-01,0.03,-0.01,-0.02
1.716e-01,0.01,0.01,-0.02
1.720e-01,-0.01,-0.01,-0.02
1.724e-01,0.02,0,-0.01
1.728e-01,0.05,0.01,0.02
1.732e-01,-0.01,0,0
1.736e-01,-0.02,-0.01,-0.04
1.740e-01,-0.01,0.01,0.01
1.744e-01,-0.02,0.02,0.01
1.748e-01,-0.02,-0.02,0
1.752e-01,-0.06,-0.01,-0.02
1.756e-01,-0.05,0,-0.01
1.760e-01,-0.02,0,0.01
1.764e-01,-0.02,0.01,0.01
1.768e-01,-0.05,0.01,0.01
1.772e-01,-0.07,-0.03,-0.01
1.776e-01,-0.03,-0.02,-0.03
1.780e-01,-0.03,0.01,0.01
1.784e-01,-0.05,-0.01,-0.01
1.788e-01,-0.07,-0.01,-0.02
1.792e-01,-0.06,-0.02,-0.01
1.796e-01,-0.02,0,0.02
1.800e-01,-0.04,-0.01,0
1.804e-01,-0.07,-0.01,-0.02
1.808e-01,-0.04,-0.02,-0.02
1.812e-01,1.42109e-16,0.01,0.01
1.816e-01,0.03,0,0.02
1.820e-01,1.42109e-16,-0.01,0
1.824e-01,-0.03,-0.01,-0.01
1.828e-01,0.03,-0.02,-0.01
1.832e-01,0.06,0.02,0.01
1.836e-01,0.07,-0.02,0.01
1.840e-01,0.03,0,-0.02
1.844e-01,0.04,0,-0.01
1.848e-01,0.01,0,-0.01
1.852e-01,0.1,0.05,0.01
1.856e-01,0.07,0,-0.03
1.860e-01,0.04,-0.02,-0.01
1.864e-01,0.06,0.01,0
1.868e-01,0.09,0.02,0.01
1.872e-01,0.06,0.01,0.01
1.876e-01,1.42109e-16,-0.02,-0.02
1.880e-01,0.01,0,-0.03
1.884e-01,0.05,0.04,0.02
1.888e-01,0.06,0,0.01
1.892e-01,0.01,-0.01,-0.03
1.896e-01,-0.01,-0.03,0
1.900e-01,-0.02,0.01,-0.01
1.904e-01,0.03,0.01,0
1.908e-01,-0.01,-0.01,-0.01
1.912e-01,-0.08,-0.03,-0.02
1.916e-01,-0.05,-0.01,-0.01
1.920e-01,-0.02,0,0.02
1.924e-01,-0.05,0.01,0.01
1.928e-01,-0.07,0,-0.01
1.932e-01,-0.08,-0.04,-0.01
1.936e-01,-0.05,0,-0.01
1.940e-01,-0.05,0.01,-0.02
1.944e-01,-0.08,-0.01,0
1.948e-01,-0.1,-0.03,-0.03
1.952e-01,-0.06,-0.03,-0.01
1.956e-01,-0.02,0.01,0
1.960e-01,-0.03,0.01,0.01
1.964e-01,-0.06,-0.03,-0.01
1.968e-01,-0.05,-0.02,0
1.972e-01,0.02,0.01,0.01
1.976e-01,0.01,0,0.01
1.980e-01,-0.04,-0.01,-0.01
1.984e-01,-0.04,-0.02,-0.04
1.988e-01,1.42109e-16,0,0
1.992e-01,0.07,0.02,0.04
1.996e-01,0.04,0,0.01
2.000e-01,0.02,-0.01,-0.01
2.004e-01,0.02,0,-0.02
2.008e-01,0.06,0,0.01
2.012e-01,0.07,0.02,0.01
2.016e-01,0.04,0,0
2.020e-01,0.07,-0.02,-0.01
2.024e-01,0.07,0.01,-0.01
2.028e-01,0.1,0,0.02
2.032e-01,0.07,0.02,-0.01
2.036e-01,1.42109e-16,-0.04,-0.03
2.040e-01,0.03,-0.01,-0.02
2.044e-01,0.07,0.03,0.02
2.048e-01,0.04,0.01,0.01
2.052e-01,0.01,-0.01,-0.03
2.056e-01,1.42109e-16,-0.02,-0.01
2.060e-01,0.01,0.01,-0.01
2.064e-01,0.03,0.01,0
2.068e-01,-0.01,0,0
2.072e-01,-0.06,0,-0.03
2.076e-01,-0.03,0,-0.01
2.080e-01,0.01,-0.03,0.01
2.084e-01,-0.04,0.02,-0.01
2.088e-01,-0.06,-0.02,-0.02
2.092e-01,-0.07,-0.02,-0.01
2.096e-01,-0.05,-0.01,0.01
2.100e-01,-0.02,0,0
2.104e-01,-0.05,0,-0.01
2.108e-01,-0.07,-0.02,-0.02
2.112e-01,-0.07,-0.01,-0.01
2.116e-01,-0.04,0.02,0
2.120e-01,-0.05,0,-0.02
2.124e-01,-0.08,-0.03,-0.03
2.128e-01,-0.03,0.01,-0.02
2.132e-01,-0.01,0.01,0.01
2.136e-01,-0.01,0.02,0.01
2.140e-01,-0.06,-0.02,0
2.144e-01,-0.05,-0.01,-0.02
2.148e-01,-0.04,0,0
2.152e-01,0.03,0.03,0.02
2.156e-01,0.01,0,0
2.160e-01,-0.01,0,-0.03
2.164e-01,0.02,-0.01,0
2.168e-01,0.06,-0.01,-0.01
2.172e-01,0.04,0.02,0.01
2.176e-01,0.02,-0.01,-0.01
2.180e-01,0.02,0,-0.02
2.184e-01,0.06,-0.02,0.01
2.188e-01,0.08,0.01,0.01
2.192e-01,0.06,0.02,0.01
2.196e-01,0.02,-0.03,-0.02
2.200e-01,0.05,0.01,-0.03
2.204e-01,0.1,0.03,0
2.208e-01,0.06,0.02,0
2.212e-01,1.42109e-16,-0.03,-0.03
2.216e-01,1.42109e-16,-0.01,-0.01
2.220e-01,0.04,0.02,0
2.224e-01,0.04,0.01,0.01
2.228e-01,-0.02,0,0
2.232e-01,-0.03,-0.01,-0.03
2.236e-01,-0.01,0.01,-0.03
2.240e-01,0.02,0.01,0.01
2.244e-01,-0.01,0,-0.02
2.248e-01,-0.05,-0.01,-0.01
2.252e-01,-0.06,-0.02,-0.01
2.256e-01,-0.02,0,0.02
2.260e-01,-0.04,0,-0.01
2.264e-01,-0.05,-0.01,-0.02
2.268e-01,-0.1,-0.01,-0.01
2.272e-01,-0.05,0.02,0
2.276e-01,-0.04,0.02,0.01
2.280e-01,-0.08,0,-0.01
2.284e-01,-0.08,-0.02,-0.01
2.288e-01,-0.06,0.02,-0.02
2.292e-01,-0.03,0.01,0.02
2.296e-01,-0.04,0.01,0
2.300e-01,-0.06,-0.02,-0.01
2.304e-01,-0.06,0,-0.02
2.308e-01,-0.02,-0.01,0.02
2.312e-01,1.42109e-16,0.01,0
2.316e-01,0.01,-0.01,0
2.320e-01,-0.02,0.01,0
2.324e-01,1.42109e-16,0,0
2.328e-01,0.04,0,0.02
2.332e-01,0.01,0,0.01
2.336e-01,-0.01,-0.04,-0.04
2.340e-01,0.06,-0.01,-0.01
2.344e-01,0.07,0.02,0.01
2.348e-01,0.09,0.03,0.02
2.352e-01,0.06,-0.01,0
2.356e-01,0.01,0,-0.01
2.360e-01,0.06,0,-0.01
2.364e-01,0.09,0.03,0.01
2.368e-01,0.08,0.02,0.01
2.372e-01,0.01,-0.02,-0.03
2.376e-01,0.01,-0.01,-0.02
2.380e-01,0.03,0.02,0
2.384e-01,0.02,0,-0.01
2.388e-01,1.42109e-16,0,-0.03
2.392e-01,-0.01,-0.01,-0.03
2.396e-01,0.01,0,0
2.400e-01,0.03,0.02,-0.01
2.404e-01,-0.03,-0.02,-0.04
2.408e-01,-0.07,-0.01,-0.03
2.412e-01,-0.04,0.01,-0.01
2.416e-01,-0.02,0,0.01
2.420e-01,-0.02,0,0
2.424e-01,-0.06,-0.01,-0.01
2.428e-01,-0.08,-0.01,-0.02
2.432e-01,-0.03,0.01,-0.01
2.436e-01,-0.03,0,-0.01
2.440e-01,-0.06,-0.01,-0.01
2.444e-01,-0.08,-0.01,-0.03
2.448e-01,-0.03,-0.01,0
2.452e-01,0.01,0.01,0
2.456e-01,-0.04,-0.01,0.01
2.460e-01,-0.07,0,-0.03
2.464e-01,-0.05,0.01,-0.03
2.468e-01,-0.02,0.03,0.01
2.472e-01,-0.01,0.01,0.02
2.476e-01,-0.04,0,0
2.480e-01,-0.03,0,-0.01
2.484e-01,0.02,0.02,0
2.488e-01,0.02,-0.01,0.02
2.492e-01,-0.01,0,-0.01
2.496e-01,-0.02,0.01,-0.01
2.500e-01,1.42109e-16,0.01,-0.01
2.504e-01,0.07,0.01,0
2.508e-01,0.08,0.01,0.02
2.512e-01,0.06,0,-0.02
2.516e-01,0.01,-0.03,-0.04
2.520e-01,0.05,-0.02,0
2.524e-01,0.08,0.02,0
2.528e-01,0.08,0.01,0
2.532e-01,0.03,-0.02,-0.03
2.536e-01,0.05,-0.01,-0.02
2.540e-01,0.06,-0.01,0
2.544e-01,0.05,0.01,-0.01
2.548e-01,1.42109e-16,-0.02,-0.03
2.552e-01,0.01,-0.01,-0.02
2.556e-01,0.06,0,0.02
2.560e-01,0.03,0.01,-0.01
2.564e-01,0.01,0.01,-0.01
2.568e-01,-0.03,-0.01,-0.01
2.572e-01,1.42109e-16,0.01,0.02
2.576e-01,1.42109e-16,0,0.01
2.580e-01,-0.02,-0.02,0
2.584e-01,-0.07,-0.02,-0.01
2.588e-01,-0.05,-0.01,-0.03
2.592e-01,-0.05,-0.01,0
2.596e-01,-0.04,0.01,0
2.600e-01,-0.07,0,-0.02
2.604e-01,-0.06,-0.02,-0.03
2.608e-01,-0.08,-0.03,-0.02
2.612e-01,-0.03,0.01,0.02
2.616e-01,-0.04,0,0
2.620e-01,-0.1,-0.03,-0.03
2.624e-01,-0.04,-0.01,-0.01
2.628e-01,-0.02,0.02,0.03
2.632e-01,-0.03,0,0
2.636e-01,-0.05,-0.02,-0.03
2.640e-01,-0.05,-0.02,-0.02
2.644e-01,0.01,0.01,0.01
2.648e-01,0.03,0.01,0.01
2.652e-01,1.42109e-16,0.01,0
2.656e-01,-0.03,-0.01,-0.03
2.660e-01,0.01,-0.01,-0.01
2.664e-01,0.07,0.03,0.02
2.668e-01,0.05,-0.01,0.01
2.672e-01,0.01,-0.02,-0.03
2.676e-01,0.01,-0.01,-0.01
2.680e-01,0.07,0,0.01
2.684e-01,0.07,0.02,0.03
2.688e-01,0.03,-0.01,0
2.692e-01,0.02,-0.01,-0.02
2.696e-01,0.06,0,0.01
2.700e-01,0.08,0.01,0
2.704e-01,0.03,0.01,-0.01
2.708e-01,1.42109e-16,0,-0.01
2.712e-01,0.02,0,-0.03
2.716e-01,0.06,0.03,0
2.720e-01,0.04,0.01,0.01
2.724e-01,1.42109e-16,-0.01,-0.01
2.728e-01,1.42109e-16,-0.02,-0.02
2.732e-01,-0.02,-0.02,-0.01
2.736e-01,0.02,0,0
2.740e-01,-0.02,0,-0.02
2.744e-01,-0.07,-0.03,-0.03
2.748e-01,-0.03,0,-0.03
2.752e-01,-0.03,0.02,0.01
2.756e-01,-0.04,0.03,0.01
2.760e-01,-0.1,-0.02,-0.01
2.764e-01,-0.09,-0.03,-0.01
2.768e-01,-0.04,0,0
2.772e-01,-0.04,0.01,-0.01
2.776e-01,-0.09,-0.01,-0.02
2.780e-01,-0.1,-0.03,-0.04
2.784e-01,-0.07,0,-0.01
2.788e-01,-0.03,0.02,0.01
2.792e-01,-0.04,0,0.01
2.796e-01,-0.06,0,-0.03
2.800e-01,-0.07,0,0
2.804e-01,-0.01,0,0.02
2.808e-01,0.01,0,0.01
2.812e-01,-0.02,-0.02,0
2.816e-01,-0.04,-0.02,-0.01
2.820e-01,-0.01,0.01,-0.01
2.824e-01,0.03,0.02,0.01
2.828e-01,0.06,0.01,0.02
2.832e-01,1.42109e-16,-0.01,-0.04
2.836e-01,0.02,-0.02,-0.01
2.840e-01,0.07,0,0.01
2.844e-01,0.08,0.04,0.01
2.848e-01,0.04,-0.02,-0.03
2.852e-01,0.04,-0.02,0
2.856e-01,0.07,0.01,0.01
2.860e-01,0.1,0.03,0.01
2.864e-01,0.05,-0.01,0
2.868e-01,1.42109e-16,0,-0.04
2.872e-01,0.03,-0.01,-0.01
2.876e-01,0.07,0.02,0.02
2.880e-01,0.02,0.01,0.01
2.884e-01,0.06,0,-0.02
2.888e-01,0.01,0,-0.02
2.892e-01,0.03,-0.01,0.01
2.896e-01,0.02,0.02,0.01
2.900e-01,-0.01,0.01,-0.02
2.904e-01,-0.05,-0.02,-0.04
2.908e-01,-0.01,-0.01,-0.01
2.912e-01,0.01,0,0
2.916e-01,-0.03,0.01,0
2.920e-01,-0.09,-0.02,-0.03
2.924e-01,-0.06,-0.02,-0.03
2.928e-01,-0.03,0,0.01
2.932e-01,-0.03,0.02,-0.01
2.936e-01,-0.06,-0.02,-0.01
2.940e-01,-0.07,-0.02,-0.03
2.944e-01,-0.08,0.01,0
2.948e-01,-0.06,0.01,0
2.952e-01,-0.05,0,0
2.956e-01,-0.09,-0.02,-0.03
2.960e-01,-0.05,0.01,-0.01
2.964e-01,-0.01,0.01,0.04
2.968e-01,1.42109e-16,0.02,0.02
2.972e-01,-0.04,-0.02,-0.02
2.976e-01,-0.03,-0.01,-0.01
2.980e-01,1.42109e-16,0,0.01
2.984e-01,0.02,0.02,0.01
2.988e-01,0.01,0.01,0
2.992e-01,0.01,0,-0.01
2.996e-01,0.01,0,-0.01
3.000e-01,0.06,0.03,0.01
3.004e-01,0.06,-0.01,0.02
3.008e-01,0.03,-0.02,-0.02
3.012e-01,0.04,-0.01,-0.01
3.016e-01,0.07,-0.01,0
3.020e-01,0.07,0.01,0.02
3.024e-01,0.02,0,0.01
3.028e-01,0.03,0,-0.01
3.032e-01,0.06,-0.02,-0.01
3.036e-01,0.07,0,0.01
3.040e-01,0.06,0,0
3.044e-01,0.02,-0.01,-0.02
3.048e-01,0.06,0.01,0
3.052e-01,0.03,0.01,0.01
3.056e-01,0.04,0.01,0
3.060e-01,-0.02,0.01,-0.02
3.064e-01,1.42109e-16,-0.01,-0.02
3.068e-01,1.42109e-16,0.01,-0.01
3.072e-01,0.01,0.03,0.01
3.076e-01,1.42109e-16,0.01,0
3.080e-01,-0.08,-0.02,-0.02
3.084e-01,-0.06,-0.02,-0.03
3.088e-01,-0.03,0.01,0.01
3.092e-01,-0.03,0.02,0.01
3.096e-01,-0.09,-0.01,-0.03
3.100e-01,-0.08,-0.03,-0.01
3.104e-01,-0.05,-0.01,0
3.108e-01,-0.03,-0.01,0.01
3.112e-01,-0.08,0,0
3.116e-01,-0.08,-0.02,-0.01
3.120e-01,-0.07,0,0
3.124e-01,0.01,0.04,0.02
3.128e-01,-0.04,0.02,0.01
3.132e-01,-0.07,-0.02,-0.03
3.136e-01,-0.06,-0.01,0.01
3.140e-01,1.42109e-16,0.01,0.02
3.144e-01,0.02,0.01,0.01
3.148e-01,-0.02,0.01,-0.01
3.152e-01,-0.01,-0.02,-0.01
3.156e-01,0.02,0,0.01
3.160e-01,0.04,0.02,0.04
3.164e-01,0.02,0.01,0.01
3.168e-01,0.01,-0.01,-0.02
3.172e-01,0.01,0,-0.02
3.176e-01,0.07,0.01,0
3.180e-01,0.07,0.02,0.02
3.184e-01,0.06,0.01,-0.01
3.188e-01,0.06,0,0
3.192e-01,0.09,0.02,0.01
3.196e-01,0.06,0.02,0.01
3.200e-01,0.05,0.01,0
3.204e-01,0.03,0.01,-0.01
3.208e-01,0.03,-0.02,-0.01
3.212e-01,0.04,0.01,0.01
3.216e-01,0.02,0,0.01
3.220e-01,1.42109e-16,0,-0.01
3.224e-01,-0.02,-0.01,-0.03
3.228e-01,0.06,0.01,-0.01
3.232e-01,0.03,0.01,-0.01
3.236e-01,1.42109e-16,-0.02,-0.01
